season,week,game_id,gameday,home_team,away_team,book_key,book_title,region,home_point,home_price,away_point,away_price,home_spread_normalized,home_implied_prob_devigged,away_implied_prob_devigged,nflverse_spread_line,deviation_pts,fetched_at,source_week_snapshot
2026,3,2026_03_ARI_SF,2026-09-27,SF,ARI,draftkings,DraftKings,us,-8.5,-108,8.5,-112,8.5,0.4956702459300312,0.5043297540699688,8.5,0.0,2026-09-24T07:54:27,market_spreads_week3_2026.csv
2026,3,2026_03_ARI_SF,2026-09-27,SF,ARI,fanduel,FanDuel,us,-8.5,-110,8.5,-110,8.5,0.5,0.5,8.5,0.0,2026-09-24T07:54:27,market_spreads_week3_2026.csv
2026,3,2026_03_ARI_SF,2026-09-27,SF,ARI,lowvig,LowVig.ag,us,-8.5,-101,8.5,-109,8.5,0.49070156678599663,0.5092984332140034,8.5,0.0,2026-09-24T07:54:27,market_spreads_week3_2026.csv
2026,3,2026_03_ARI_SF,2026-09-27,SF,ARI,mybookieag,MyBookie.ag,us,-8.5,-110,8.5,-110,8.5,0.5,0.5,8.5,0.0,2026-09-24T07:54:27,market_spreads_week3_2026.csv
2026,3,2026_03_ARI_SF,2026-09-27,SF,ARI,playnow_ca,PlayNow (CA),ca,-9.0,-115,9.0,-125,9.0,0.490521327014218,0.509478672985782,8.5,0.5,2026-09-24T07:54:27,market_spreads_week3_2026.csv
2026,3,2026_03_ARI_SF,2026-09-27,SF,ARI,pointsbetca,PointsBet (CA - ON),ca,-8.5,-110,8.5,-110,8.5,0.5,0.5,8.5,0.0,2026-09-24T07:54:27,market_spreads_week3_2026.csv
2026,3,2026_03_ARI_SF,2026-09-27,SF,ARI,proline_ca_on,PROLINE (CA - ON),ca,-8.5,-125,8.5,-122,8.5,0.5027173913043479,0.4972826086956521,8.5,0.0,2026-09-24T07:54:27,market_spreads_week3_2026.csv
2026,3,2026_03_ARI_SF,2026-09-27,SF,ARI,sportsinteraction_ca_on,Sports Interaction (CA - ON),ca,-8.5,-110,8.5,-110,8.5,0.5,0.5,8.5,0.0,2026-09-24T07:54:27,market_spreads_week3_2026.csv
2026,3,2026_03_ATL_GB,2026-09-24,GB,ATL,betano_ca_on,Betano (CA - ON),ca,-4.5,-120,4.5,-110,4.5,0.5101214574898786,0.4898785425101214,4.5,0.0,2026-09-24T07:54:27,market_spreads_week3_2026.csv
2026,3,2026_03_ATL_GB,2026-09-24,GB,ATL,betmgm,BetMGM,us,-5.0,-108,5.0,-110,5.0,0.4978050921861282,0.5021949078138719,4.5,0.5,2026-09-24T07:54:27,market_spreads_week3_2026.csv
